gene_1,gene_2,a1,a2,a3,a4,a5,a6
Potri.005G097400,Potri.007G067100,1,0,0.82814,1,popSegDup_7,0.0621
Potri.005G097600,Potri.007G066900,1,0,0.82468,1,popSegDup_7,0.10853
Potri.005G098000,Potri.007G066300,1,0,0.66562,1,popSegDup_7,0.10565
Potri.005G098100,Potri.007G065700,1,0,0.96489,1,popSegDup_7,0.21397
Potri.005G098300,Potri.007G065200,1,0,0.65304,1,popSegDup_7,0.15308
Potri.005G098600,Potri.007G065000,1,0,0.86089,1,popSegDup_7,0.16095
Potri.005G098700,Potri.007G064800,1,0,0.64683,1,popSegDup_7,0.16824
Potri.005G099200,Potri.007G064300,1,0,0.82137,1,popSegDup_7,0.07708
Potri.005G099600,Potri.007G064000,1,0,0.92157,1,popSegDup_7,0.10205
Potri.009G100200,Potri.004G140100,1,0,0.94153,1,popSegDup_8,0.14667
Potri.009G100300,Potri.004G140200,1,0,0.60674,1,popSegDup_8,0.02858
Potri.009G100600,Potri.004G140400,1,0,0.85986,1,popSegDup_8,0.10896
Potri.009G101200,Potri.004G1406000,1,0,0.77227,1,popSegDup_8,0.06372
NaN,Potri.004G140800,1,0,0.60852,1,popSegDup_8,0.09349
Potri.009G101700,Potri.004G140900,1,0,0.87922,1,popSegDup_8,0.0722
Potri.009G101800,Potri.004G141000,1,0,0.79252,1,popSegDup_8,0.04351
Potri.009G101900,Potri.004G141200,1,0,0.70036,1,popSegDup_8,0.07562
Potri.009G102000,Potri.004G141300,1,0,0.85596,1,popSegDup_8,0.07347
Potri.009G102800,Potri.004G141600,1,0,0.75741,1,popSegDup_8,0.03335
Potri.009G103400,Potri.004G141800,1,0,0.88889,1,popSegDup_8,0.05159
Potri.009G103500,Potri.004G142000,1,0,0.89696,1,popSegDup_8,0.13171
Potri.009G103600,Potri.004G142100,1,0,0.73068,1,popSegDup_8,0.18386
Potri.009G103700,Potri.004G142300,1,0,0.8307,1,popSegDup_8,0.07584
Potri.009G105200,Potri.004G143300,1,0,0.92669,1,popSegDup_8,0.07911
Potri.009G105300,Potri.004G143400,1,0,0.75521,1,popSegDup_8,0.10785
NaN,NaN,1,0,0.84692,1,popSegDup_8,0.15114
Potri.009G105700,Potri.004G143700,1,0,0.84992,1,popSegDup_8,0.09962
Potri.009G106100,Potri.004G144100,1,0,0.87716,1,popSegDup_8,0.07708
Potri.009G106200,Potri.004G144300,1,0,0.90968,1,popSegDup_8,0.11034
Potri.009G106300,Potri.004G144400,1,0,0.65693,1,popSegDup_8,0.18386
Potri.009G106400,Potri.004G144600,1,0,0.7903,1,popSegDup_8,0.04942
Potri.009G106500,Potri.004G144700,1,0,0.71763,1,popSegDup_8,0.05382
Potri.009G106600,Potri.004G144800,1,0,0.70729,1,popSegDup_8,0.06105
Potri.009G106900,Potri.004G145500,1,0,0.94488,1,popSegDup_8,0.1456
Potri.009G107400,Potri.004G146000,1,0,0.81258,1,popSegDup_8,0.23268
Potri.009G108300,Potri.004G146600,1,0,0.72002,1,popSegDup_8,0.09761
Potri.009G108700,Potri.004G147300,1,0,0.82787,1,popSegDup_8,0.10034
Potri.009G109200,NaN,1,0,0.72727,1,popSegDup_8,*
Potri.009G109400,Potri.004G148300,1,0,0.70748,1,popSegDup_8,0.08063
Potri.009G109500,Potri.004G148400,1,0,0.79206,1,popSegDup_8,0.14962
Potri.009G109700,Potri.004G149000,1,0,0.74925,1,popSegDup_8,0.10826
Potri.009G109800,Potri.004G149100,1,0,0.81379,1,popSegDup_8,0.08531
Potri.009G110200,NaN,1,0,0.95333,1,popSegDup_8,0.09553
Potri.009G110500,Potri.004G149500,1,0,0.89495,1,popSegDup_8,0.08531
Potri.009G111000,Potri.004G149900,1,0,0.81144,1,popSegDup_8,0.13515
Potri.009G111100,Potri.004G150000,1,0,0.77295,1,popSegDup_8,0.07229
Potri.009G111400,Potri.004G150300,1,0,0.68557,1,popSegDup_8,0.06988
Potri.009G111600,Potri.004G150400,1,0,0.88254,1,popSegDup_8,0.07708
Potri.009G112100,Potri.004G150700,1,0,0.89815,1,popSegDup_8,0.12976
Potri.009G112400,Potri.004G150800,1,0,0.79819,1,popSegDup_8,0.0944
Potri.009G113200,Potri.004G151200,1,0,0.90962,1,popSegDup_8,0.12343
Potri.009G113500,Potri.004G152000,1,1,0.88787,1,popSegDup_8,0.08631
Potri.009G113500,Potri.004G151500,1,1,0.87473,1,popSegDup_8,0.08017
Potri.009G113600,Potri.004G152300,1,1,0.85872,1,popSegDup_8,0.08999
Potri.009G113600,NaN,1,1,0.81284,1,popSegDup_8,0.08631
Potri.009G113700,Potri.004G152400,1,0,0.63942,1,popSegDup_8,0.07708
Potri.009G113900,Potri.004G152600,1,0,0.7,1,popSegDup_8,0.07477
NaN,Potri.004G152900,1,0,0.70036,1,popSegDup_8,0.0328
Potri.009G114300,Potri.004G153100,1,0,0.78756,1,popSegDup_8,0.06956
Potri.009G114900,Potri.004G153300,1,0,0.78413,1,popSegDup_8,0.06392
Potri.009G115000,Potri.004G153400,1,0,0.9884,1,popSegDup_8,0.05268
Potri.009G115100,Potri.004G153500,1,0,0.95274,1,popSegDup_8,0.09454
Potri.009G115300,Potri.004G153700,1,0,0.92179,1,popSegDup_8,0.09116
Potri.009G115400,Potri.004G153800,1,0,0.88617,1,popSegDup_8,0.1237
Potri.009G115500,Potri.004G153900,1,0,0.83591,1,popSegDup_8,0.04969
Potri.009G115900,Potri.004G154800,1,0,0.88649,1,popSegDup_8,0.07155
Potri.009G116000,Potri.004G154900,1,0,0.74837,1,popSegDup_8,0.15269
Potri.009G116100,Potri.004G155000,1,0,0.84333,1,popSegDup_8,0.11874
Potri.009G116300,Potri.004G155100,1,0,0.79498,1,popSegDup_8,0.07083
Potri.009G116600,Potri.004G155400,1,0,0.71429,1,popSegDup_8,0.11157
Potri.009G116700,Potri.004G155600,1,0,0.94507,1,popSegDup_8,0.08227
Potri.009G117000,Potri.004G155800,1,0,0.61832,1,popSegDup_8,0.30307
Potri.009G117200,NaN,1,0,0.70042,1,popSegDup_8,*
Potri.009G117300,Potri.004G156000,1,0,0.69364,1,popSegDup_8,0.10913
Potri.009G117500,Potri.004G156100,1,0,0.64631,1,popSegDup_8,0.52803
Potri.009G118500,Potri.004G156900,1,0,0.86534,1,popSegDup_8,0.08181
Potri.009G118800,Potri.004G157100,1,0,0.91667,1,popSegDup_8,0.10382
NaN,Potri.004G157200,1,0,0.67477,1,popSegDup_8,0
Potri.009G119000,Potri.004G157300,1,0,0.67538,1,popSegDup_8,0.09708
Potri.009G119200,Potri.004G157400,1,0,0.92619,1,popSegDup_8,0.08417
Potri.009G119300,Potri.004G157500,1,0,0.91052,1,popSegDup_8,0.09588
Potri.009G119500,Potri.004G157700,1,0,0.74719,1,popSegDup_8,0.13575
Potri.009G119700,Potri.004G158200,1,0,0.78438,1,popSegDup_8,*
Potri.009G119800,Potri.004G158300,1,0,0.80028,1,popSegDup_8,0.1018
Potri.009G120200,Potri.004G158900,1,0,0.74729,1,popSegDup_8,0.11003
Potri.009G120400,Potri.004G158700,1,0,0.86824,1,popSegDup_8,0.10434
Potri.009G120500,Potri.004G158600,1,0,0.98901,1,popSegDup_8,0.09373
Potri.009G120700,Potri.004G159000,1,0,0.68129,1,popSegDup_8,0.08071
Potri.009G121000,NaN,1,0,0.92967,1,popSegDup_8,0.04084
Potri.009G121100,Potri.004G160000,1,0,0.61825,1,popSegDup_8,0.09604
Potri.009G121200,Potri.004G160100,1,0,0.88608,1,popSegDup_8,0.09448
Potri.009G121300,Potri.004G160300,1,0,0.89249,1,popSegDup_8,0.18386
Potri.009G121400,Potri.004G160400,1,0,0.89732,1,popSegDup_8,0.05451
Potri.009G121600,Potri.004G160600,1,0,0.68478,1,popSegDup_8,0.13413
Potri.009G121700,Potri.004G160700,1,0,0.70175,1,popSegDup_8,0.05889
Potri.009G122100,Potri.004G161100,1,0,0.86882,1,popSegDup_8,0.07066
Potri.009G123100,Potri.004G161200,1,0,0.78736,1,popSegDup_8,0.11157
Potri.009G123200,Potri.004G161300,1,0,0.89562,1,popSegDup_8,0.10126
Potri.009G123400,Potri.004G161500,1,0,0.72526,1,popSegDup_8,0.11998
Potri.009G123900,Potri.004G162200,1,0,0.90979,1,popSegDup_8,0.12467
Potri.009G124000,Potri.004G162300,1,0,0.62729,1,popSegDup_8,0.08353
Potri.009G124100,Potri.004G1624000,1,0,0.96468,1,popSegDup_8,0.05114
Potri.009G124200,Potri.004G162500,1,0,0.84672,1,popSegDup_8,0.08994
Potri.009G124400,Potri.004G162600,1,0,0.90566,1,popSegDup_8,0.13118
Potri.009G124600,Potri.004G163000,1,0,0.92742,1,popSegDup_8,0.06461
Potri.009G124700,Potri.004G163100,1,0,0.62176,1,popSegDup_8,0.08353
Potri.009G124900,Potri.004G163200,1,0,0.87888,1,popSegDup_8,0.12409
Potri.009G125000,Potri.004G163400,1,0,0.76923,1,popSegDup_8,0.12566
Potri.009G125200,Potri.004G163600,1,0,0.88506,1,popSegDup_8,0.03531
Potri.009G125300,Potri.004G163700,1,0,0.88,1,popSegDup_8,0.06258
Potri.009G125400,Potri.004G163800,1,0,0.82984,1,popSegDup_8,0.21643
Potri.009G125600,NaN,1,0,0.88411,1,popSegDup_8,0.07029
Potri.009G126200,Potri.004G164500,1,0,0.77797,1,popSegDup_8,0.13882
Potri.009G127800,Potri.004G166900,1,0,0.68704,1,popSegDup_8,0.10886
Potri.009G128500,Potri.004G167000,1,0,0.67747,1,popSegDup_8,0.58158
Potri.009G128700,Potri.004G167200,1,0,0.80794,1,popSegDup_8,0.03298
Potri.009G128800,Potri.004G167300,1,0,0.94212,1,popSegDup_8,0.10565
Potri.009G128900,Potri.004G167400,1,0,0.98208,1,popSegDup_8,0.08158
Potri.009G129000,Potri.004G167500,1,0,0.90803,1,popSegDup_8,0.10565
Potri.009G129300,Potri.004G167800,1,0,0.76895,1,popSegDup_8,0.12058
Potri.009G129400,Potri.004G167900,1,0,0.65894,1,popSegDup_8,0.13882
Potri.009G129500,Potri.004G168000,1,0,0.93692,1,popSegDup_8,0.05948
Potri.009G129600,Potri.004G168100,1,0,0.65868,1,popSegDup_8,0.10646
Potri.009G129700,Potri.004G168400,1,0,0.86252,1,popSegDup_8,0.11998
Potri.009G129800,Potri.004G168500,1,0,0.74858,1,popSegDup_8,0.07708
Potri.009G130100,Potri.004G168800,1,0,0.95184,1,popSegDup_8,0.12767
Potri.009G130200,Potri.004G169100,1,0,0.72914,1,popSegDup_8,0.0544
Potri.009G130500,Potri.004G169300,1,0,0.65963,1,popSegDup_8,0.36603
Potri.009G130600,Potri.004G169500,1,0,0.73574,1,popSegDup_8,0.12392
Potri.009G131200,Potri.004G171600,1,0,0.66236,1,popSegDup_8,0.10161
Potri.009G131600,Potri.004G172000,1,0,0.93243,1,popSegDup_8,0.11442
Potri.009G131700,Potri.004G172100,1,0,0.76834,1,popSegDup_8,0.08126
Potri.009G131900,Potri.004G172500,1,0,0.90755,1,popSegDup_8,0.10801
Potri.009G132100,Potri.004G172800,1,0,0.94406,1,popSegDup_8,0.06767
Potri.009G132500,Potri.004G173200,1,0,0.81259,1,popSegDup_8,0.15437
Potri.009G132700,Potri.004G173400,1,0,0.90555,1,popSegDup_8,0.09006
Potri.009G132800,Potri.004G173500,1,0,0.90108,1,popSegDup_8,0.10205
Potri.009G132900,Potri.004G173600,1,0,0.89199,1,popSegDup_8,0.09116
Potri.009G133000,Potri.004G173700,1,0,0.81807,1,popSegDup_8,0.11157
Potri.009G133100,Potri.004G173800,1,0,0.97,1,popSegDup_8,0.07708
Potri.009G133400,Potri.004G173900,1,0,0.89401,1,popSegDup_8,0.12467
Potri.009G133500,Potri.004G174100,1,0,0.7157,1,popSegDup_8,0.14534
Potri.009G133800,Potri.004G174200,1,0,0.91813,1,popSegDup_8,0.15114
Potri.009G134000,Potri.004G174400,1,0,0.84698,1,popSegDup_8,0.07421
Potri.009G134100,Potri.004G174500,1,0,0.69211,1,popSegDup_8,0.08158
Potri.009G134200,Potri.004G174600,1,0,0.80052,1,popSegDup_8,0.10728
Potri.009G134300,Potri.004G174700,1,0,0.80189,1,popSegDup_8,0.09669
Potri.009G134400,Potri.004G174800,1,0,0.88275,1,popSegDup_8,0.08568
Potri.009G134600,Potri.004G174900,1,0,0.83295,1,popSegDup_8,0.11526
Potri.009G134700,Potri.004G175100,1,0,0.73257,1,popSegDup_8,0.0504
Potri.009G134900,Potri.004G175200,1,0,0.77199,1,popSegDup_8,0.03924
Potri.009G135100,Potri.004G175300,1,0,0.91889,1,popSegDup_8,0.07634
Potri.009G135300,Potri.004G175400,1,0,0.81873,1,popSegDup_8,0.12566
Potri.009G135500,Potri.004G175600,1,0,0.7065,1,popSegDup_8,*
Potri.009G135800,Potri.004G175900,1,0,0.8,1,popSegDup_8,0.21766
Potri.009G136000,Potri.004G176000,1,0,0.67292,1,popSegDup_8,0.11284
Potri.009G136400,Potri.004G176100,1,0,0.62745,1,popSegDup_8,0.23268
Potri.009G136600,Potri.004G176300,1,0,0.90493,1,popSegDup_8,0.12943
Potri.009G136700,Potri.004G176400,1,0,0.84174,1,popSegDup_8,0.07011
Potri.009G136800,Potri.004G176500,1,0,0.60738,1,popSegDup_8,0.235
Potri.009G136900,Potri.004G176600,1,0,0.82857,1,popSegDup_8,0.06807
Potri.009G137200,Potri.004G177000,1,0,0.89751,1,popSegDup_8,0.10565
Potri.009G137400,Potri.004G177100,1,0,0.93983,1,popSegDup_8,0.04676
Potri.009G137500,Potri.004G177200,1,0,0.79932,1,popSegDup_8,0.06829
Potri.009G137800,Potri.004G177500,1,0,0.98422,1,popSegDup_8,0.07497
Potri.009G138000,Potri.004G177600,1,0,0.8476,1,popSegDup_8,0.06677
Potri.009G138200,Potri.004G177700,1,0,0.91826,1,popSegDup_8,0.06582
Potri.009G138400,Potri.004G177900,1,0,0.79979,1,popSegDup_8,0.09753
Potri.009G138700,Potri.004G178500,1,0,0.77289,1,popSegDup_8,*
Potri.009G138900,Potri.004G178600,1,0,0.74244,1,popSegDup_8,0.05561
Potri.009G139000,Potri.004G178700,1,0,0.78303,1,popSegDup_8,0.0351
Potri.009G139400,Potri.004G179500,1,0,0.83512,1,popSegDup_8,0.04198
Potri.009G139500,NaN,1,0,0.80441,1,popSegDup_8,0.04135
Potri.009G139600,NaN,1,0,0.86351,1,popSegDup_8,0.0613
Potri.009G140000,NaN,1,0,0.91006,1,popSegDup_8,0.12712
Potri.009G140100,NaN,1,0,0.88314,1,popSegDup_8,0.11945
NaN,Potri.004G179800,1,0,0.86797,1,popSegDup_8,0.11647
Potri.009G140500,Potri.004G180700,1,0,0.62003,1,popSegDup_8,0.05133
Potri.009G140600,Potri.004G180900,1,0,0.84531,1,popSegDup_8,0.08126
Potri.009G140800,Potri.004G181200,1,0,0.87013,1,popSegDup_8,0.10359
Potri.007G083400,Potri.004G181700,1,0,0.84737,1,popSegDup_8,0.02632
Potri.009G141500,Potri.004G181800,1,0,0.89778,1,popSegDup_8,0.06068
Potri.009G141600,Potri.004G181900,1,0,0.8277,1,popSegDup_8,0.12128
Potri.009G142000,Potri.004G182000,1,0,0.61079,1,popSegDup_8,0.35956
Potri.001G150600,Potri.003G083800,1,0,0.66328,1,popSegDup_9,0.09604
Potri.001G150700,Potri.003G083700,1,0,0.86056,1,popSegDup_9,0.06518
Potri.001G151500,Potri.003G083200,1,0,0.8738,1,popSegDup_9,0.13785
Potri.001G151700,Potri.003G082800,1,0,0.89217,1,popSegDup_9,0.04067
Potri.001G151800,Potri.003G082700,1,0,0.82376,1,popSegDup_9,0.08215
NaN,NaN,1,0,0.81189,1,popSegDup_9,0.06315
Potri.001G152300,Potri.003G082400,1,0,0.68186,1,popSegDup_9,0.08047
Potri.001G152500,NaN,1,0,0.65217,1,popSegDup_9,0.04549
Potri.001G152800,Potri.003G081800,1,0,0.96037,1,popSegDup_9,0.13544
Potri.001G153100,Potri.003G081500,1,0,0.87049,1,popSegDup_9,0.14837
Potri.001G153400,Potri.003G080900,1,0,0.94203,1,popSegDup_9,0.12058
Potri.001G154300,Potri.003G080400,1,0,0.74003,1,popSegDup_9,0.13061
Potri.001G154400,Potri.003G080300,1,0,0.86494,1,popSegDup_9,0.04549
Potri.001G154500,Potri.003G080200,1,0,0.66939,1,popSegDup_9,0.06007
Potri.001G154700,Potri.003G080000,1,0,0.85345,1,popSegDup_9,0.12836
Potri.001G155100,Potri.003G079800,1,0,0.89889,1,popSegDup_9,0.17065
Potri.001G155300,Potri.003G079500,1,0,0.7658,1,popSegDup_9,0.13014
Potri.001G155500,Potri.003G079200,1,0,0.93271,1,popSegDup_9,0.0787
Potri.001G155700,Potri.003G079300,1,0,0.6654,1,popSegDup_9,0.01923
Potri.001G155900,Potri.003G078900,1,0,0.9267,1,popSegDup_9,0.03126
Potri.001G156000,Potri.003G078800,1,0,0.76188,1,popSegDup_9,0.11712
Potri.001G156100,Potri.003G078700,1,0,0.9976,1,popSegDup_9,0.15817
NaN,NaN,1,0,0.61214,1,popSegDup_9,*
Potri.001G156600,Potri.003G078000,1,0,0.71405,1,popSegDup_9,0.12128
Potri.001G156700,Potri.003G077900,1,0,0.72534,1,popSegDup_9,0.15589
Potri.001G157000,Potri.003G077800,1,0,0.86186,1,popSegDup_9,0.11272
Potri.001G157100,Potri.003G077700,1,0,0.74825,1,popSegDup_9,0.13882
Potri.001G157300,Potri.003G0776001,1,0,0.74556,1,popSegDup_9,0.09168
Potri.001G157400,Potri.003G077500,1,0,0.81527,1,popSegDup_9,0.05606
Potri.001G157500,Potri.003G077400,1,0,0.71691,1,popSegDup_9,0.12929
Potri.001G157600,Potri.003G077300,1,0,0.77637,1,popSegDup_9,0.06392
Potri.001G157700,Potri.003G077200,1,0,0.63385,1,popSegDup_9,0.08795
Potri.001G157800,Potri.003G077100,1,0,0.73999,1,popSegDup_9,0.08401
Potri.001G157900,Potri.003G077000,1,0,0.85741,1,popSegDup_9,0.08531
Potri.001G158000,Potri.003G076800,1,0,0.70348,1,popSegDup_9,0.08353
Potri.001G158100,Potri.003G076700,1,0,0.7617,1,popSegDup_9,*
Potri.001G158200,Potri.003G076600,1,0,0.8952,1,popSegDup_9,0.10646
Potri.001G158600,Potri.003G076300,1,0,0.84302,1,popSegDup_9,0.10112
Potri.001G158700,Potri.003G076200,1,0,0.76824,1,popSegDup_9,0.10953
Potri.001G158800,Potri.003G075800,1,0,0.67364,1,popSegDup_9,0.08718
Potri.001G158900,Potri.003G075700,1,0,0.75328,1,popSegDup_9,0.04613
Potri.001G159200,Potri.003G075600,1,0,0.79643,1,popSegDup_9,0.07155
Potri.001G159300,Potri.003G075200,1,0,0.8863,1,popSegDup_9,0.04766
Potri.001G159400,Potri.003G075000,1,0,0.82986,1,popSegDup_9,0.0759
Potri.001G159700,Potri.003G074700,1,0,0.88496,1,popSegDup_9,0.06908
Potri.001G159900,Potri.003G074600,1,0,0.85631,1,popSegDup_9,0.13936
Potri.001G160600,Potri.003G074300,1,0,0.89396,1,popSegDup_9,0.09257
Potri.001G160700,Potri.003G074200,1,0,0.75696,1,popSegDup_9,0.06203
Potri.001G160900,Potri.003G074100,1,0,0.85401,1,popSegDup_9,0.09645
Potri.001G161000,Potri.003G074000,1,0,0.8592,1,popSegDup_9,0.05491
Potri.001G161500,Potri.003G073800,1,0,0.8583,1,popSegDup_9,0.12797
Potri.001G161900,Potri.003G073400,1,0,0.70105,1,popSegDup_9,0.02609
Potri.001G162000,Potri.003G073300,1,0,0.72281,1,popSegDup_9,0.03176
Potri.001G162100,Potri.003G073200,1,0,0.81871,1,popSegDup_9,0.08353
Potri.001G162200,Potri.003G073100,1,0,0.83636,1,popSegDup_9,0.08952
Potri.001G162800,Potri.003G072600,1,0,0.90538,1,popSegDup_9,0.05721
Potri.001G162900,Potri.003G072500,1,0,0.97166,1,popSegDup_9,0.09619
Potri.001G163100,Potri.003G072400,1,0,0.7089,1,popSegDup_9,0.03848
Potri.001G163200,Potri.003G072300,1,0,0.78596,1,popSegDup_9,0.07527
Potri.001G163300,Potri.003G072100,1,0,0.90194,1,popSegDup_9,0.13004
Potri.001G163400,Potri.003G071900,1,0,0.80882,1,popSegDup_9,0.12058
Potri.001G163600,Potri.003G071800,1,0,0.63522,1,popSegDup_9,0.08126
Potri.001G163700,Potri.003G071700,1,0,0.75159,1,popSegDup_9,0.10886
Potri.001G163900,Potri.003G071300,1,0,0.81365,1,popSegDup_9,0.06338
Potri.001G164000,Potri.003G071200,1,0,0.79511,1,popSegDup_9,0.11034
Potri.001G164300,NaN,1,0,0.75439,1,popSegDup_9,0.0345
NaN,NaN,1,0,0.63235,1,popSegDup_9,0.07421
Potri.001G164900,Potri.003G070400,1,0,0.73331,1,popSegDup_9,0.07036
Potri.001G165600,Potri.003G069900,1,0,0.97821,1,popSegDup_9,0.09645
Potri.001G166100,Potri.003G069000,1,0,0.83445,1,popSegDup_9,0.06988
Potri.001G166200,Potri.003G068900,1,0,0.66607,1,popSegDup_9,0.17189
Potri.001G166300,Potri.003G068800,1,0,0.74894,1,popSegDup_9,0.11157
Potri.001G166400,Potri.003G068700,1,0,0.82096,1,popSegDup_9,0.0789
Potri.001G166500,Potri.003G068500,1,0,0.90564,1,popSegDup_9,0.09588
Potri.001G166600,Potri.003G068400,1,0,0.9771,1,popSegDup_9,0.06677
Potri.001G166700,Potri.003G068300,1,0,0.7678,1,popSegDup_9,0.21968
Potri.001G166800,Potri.003G0680004,1,0,0.67573,1,popSegDup_9,0.06934
Potri.001G166900,Potri.003G067800,1,0,0.81871,1,popSegDup_9,0.09116
Potri.001G167100,Potri.003G067700,1,0,0.95962,1,popSegDup_9,0.08246
Potri.001G167200,Potri.003G066900,1,0,0.83181,1,popSegDup_9,0.0811
Potri.001G167300,Potri.003G067000,1,0,0.87776,1,popSegDup_9,0.04902
Potri.001G167700,Potri.003G067600,1,0,0.87688,1,popSegDup_9,0.08698
Potri.001G167800,Potri.003G066400,1,0,0.66951,1,popSegDup_9,0.30952
Potri.001G168000,Potri.003G066300,1,0,0.7864,1,popSegDup_9,0.09934
Potri.001G168100,Potri.003G066200,1,0,0.65912,1,popSegDup_9,0.11819
Potri.001G168200,Potri.003G066000,1,0,0.87904,1,popSegDup_9,0.08353
Potri.001G168400,Potri.003G065900,1,0,0.78764,1,popSegDup_9,0.11819
Potri.001G168700,Potri.003G065500,1,0,0.84417,1,popSegDup_9,0.09814
Potri.001G168800,Potri.003G065400,1,0,0.70704,1,popSegDup_9,0.13118
Potri.001G169000,Potri.013G141900,1,0,0.91509,1,popSegDup_9,0.07911
Potri.001G169100,Potri.003G065000,1,0,0.70728,1,popSegDup_9,0.07366
Potri.001G169500,Potri.003G064700,1,0,0.7399,1,popSegDup_9,0.03391
Potri.001G169600,Potri.003G064600,1,0,0.77833,1,popSegDup_9,0.03705
Potri.001G170100,Potri.003G063900,1,0,0.97826,1,popSegDup_9,*
Potri.001G170200,Potri.003G063700,1,0,0.7438,1,popSegDup_9,0.04899
Potri.001G170300,Potri.003G063500,1,0,0.95318,1,popSegDup_9,0.0459
Potri.001G170700,Potri.003G063300,1,0,0.79865,1,popSegDup_9,0.09992
Potri.001G171000,Potri.003G063100,1,0,0.87349,1,popSegDup_9,0.07953
Potri.001G171100,Potri.003G063000,1,0,0.66742,1,popSegDup_9,0.0761
Potri.001G171200,Potri.003G062800,1,1,0.99451,1,popSegDup_9,0.0546
Potri.001G171200,NaN,1,1,0.80144,1,popSegDup_9,0.01923
Potri.001G171600,Potri.003G062400,1,0,0.80447,1,popSegDup_9,0.14925
Potri.001G172100,Potri.003G062200,1,0,0.76344,1,popSegDup_9,0.0345
Potri.001G172300,Potri.003G062100,1,0,0.88478,1,popSegDup_9,0.06068
Potri.001G172700,Potri.003G061300,1,0,0.94352,1,popSegDup_9,0.21539
Potri.001G173100,Potri.003G060900,1,0,0.63827,1,popSegDup_9,0.14384
Potri.001G173700,Potri.003G060300,1,0,0.93855,1,popSegDup_9,0.09329
Potri.001G173800,Potri.003G060100,1,0,0.65143,1,popSegDup_9,0.02565
Potri.001G174400,Potri.003G059800,1,0,0.89039,1,popSegDup_9,0.07842
Potri.001G174500,Potri.003G059700,1,0,0.83309,1,popSegDup_9,0.11931
Potri.001G174600,Potri.003G059500,1,0,0.95021,1,popSegDup_9,0.08431
Potri.001G174900,Potri.003G059400,1,0,0.89814,1,popSegDup_9,0.0826
Potri.001G175000,Potri.003G059200,1,0,0.92609,1,popSegDup_9,0.13496
Potri.001G175200,Potri.003G058900,1,0,0.88547,1,popSegDup_9,0.07305
Potri.001G175400,Potri.003G058800,1,0,0.7913,1,popSegDup_9,0.04213
Potri.001G175500,Potri.003G058600,1,0,0.78269,1,popSegDup_9,0.03625
Potri.001G176600,Potri.003G057400,1,0,0.88586,1,popSegDup_9,0.15337
Potri.001G176900,Potri.003G057800,1,0,0.92463,1,popSegDup_9,0.17065
Potri.001G177100,Potri.003G058200,1,0,0.77954,1,popSegDup_9,0.05776
Potri.001G177300,Potri.003G058500,1,0,0.70907,1,popSegDup_9,0.04447
Potri.001G178000,Potri.003G056700,1,0,0.6459,1,popSegDup_9,0.01923
Potri.001G178900,Potri.003G056500,1,0,0.60964,1,popSegDup_9,0.08952
Potri.001G179100,Potri.003G056400,1,0,0.70809,1,popSegDup_9,0.07768
Potri.001G179200,Potri.003G056300,1,0,0.89332,1,popSegDup_9,0.05355
Potri.001G179400,Potri.003G056200,1,0,0.79471,1,popSegDup_9,0.11783
Potri.001G179500,Potri.003G056100,1,0,0.66927,1,popSegDup_9,0.0733
Potri.001G179800,Potri.003G056000,1,0,0.63897,1,popSegDup_9,*
Potri.001G180100,Potri.003G055800,1,0,0.87444,1,popSegDup_9,0.08787
Potri.001G180500,Potri.003G055100,1,0,0.72131,1,popSegDup_9,*
Potri.001G180600,Potri.003G055000,1,0,0.60754,1,popSegDup_9,0.11961
Potri.001G181300,NaN,1,0,0.6948,1,popSegDup_9,0.09116
NaN,NaN,1,0,0.78676,1,popSegDup_9,*
Potri.001G182000,Potri.003G053900,1,0,0.84663,1,popSegDup_9,0.08181
Potri.001G182300,Potri.003G053800,1,0,0.85733,1,popSegDup_9,0.09361
Potri.001G182500,Potri.003G053600,1,0,0.72646,1,popSegDup_9,0.30039
Potri.001G182700,Potri.003G053000,1,0,0.60936,1,popSegDup_9,0.2684
Potri.001G182900,Potri.003G053400,1,0,0.91743,1,popSegDup_9,0.0328
Potri.001G183000,Potri.T140000.3,1,0,0.75437,1,popSegDup_9,0.14281
Potri.001G183100,Potri.003G053200,1,0,0.84457,1,popSegDup_9,0.07373
Potri.001G183200,Potri.003G053100,1,0,0.99474,1,popSegDup_9,0
Potri.001G183600,Potri.003G052900,1,0,0.84483,1,popSegDup_9,0.08126
Potri.001G183800,Potri.003G052600,1,0,0.93362,1,popSegDup_9,0.06258
Potri.001G184100,Potri.003G052400,1,0,0.84765,1,popSegDup_9,0.0817
NaN,Potri.003G052200,1,0,0.75593,1,popSegDup_9,0.02942
Potri.001G185900,Potri.003G051600,1,0,0.7899,1,popSegDup_9,0.05411
Potri.001G186000,Potri.003G051500,1,0,0.87288,1,popSegDup_9,0.05133
Potri.001G186100,Potri.003G051300,1,0,0.72022,1,popSegDup_9,0.04766
Potri.001G186200,Potri.003G051200,1,0,0.88229,1,popSegDup_9,0.13344
Potri.001G186700,Potri.003G050900,1,0,0.94215,1,popSegDup_9,0.0876
Potri.001G187500,Potri.003G050700,1,0,0.67368,1,popSegDup_9,0.06392
Potri.001G187700,Potri.003G050500,1,0,0.71429,1,popSegDup_9,0.11157
Potri.001G188000,Potri.003G050400,1,0,0.78993,1,popSegDup_9,0.12343
Potri.001G188700,Potri.003G050200,1,0,0.83862,1,popSegDup_9,0.05561
